from,to
example.imagetaskgang.PlatformStrategyConsole.makeImage(byte[] imageData),example.imagetaskgang.PlatformStrategy.makeImage(byte[] imageData)
example.imagetaskgang.PlatformStrategyConsole.makeImage(byte[] imageData),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.PlatformStrategyConsole.storeImage(Image imageAdapter; FileOutputStream outputFile),example.imagetaskgang.PlatformStrategy.storeImage(Image image; FileOutputStream outputFile)
example.imagetaskgang.PlatformStrategyConsole.storeImage(Image imageAdapter; FileOutputStream outputFile),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.PlatformStrategyConsole.mOutput,example.imagetaskgang.PlatformStrategyConsole
example.imagetaskgang.PlatformStrategyConsole.PlatformStrategyConsole(Object output),example.imagetaskgang.PlatformStrategyConsole
example.imagetaskgang.PlatformStrategyConsole.PlatformStrategyConsole(Object output),example.imagetaskgang.PlatformStrategyConsole.mOutput
example.imagetaskgang.PlatformStrategyConsole.getUrlIterator(InputSource source),example.imagetaskgang.PlatformStrategyConsole
example.imagetaskgang.PlatformStrategyConsole.getUrlIterator(InputSource source),example.imagetaskgang.PlatformStrategy.InputSource
example.imagetaskgang.PlatformStrategyConsole.getUrlIterator(InputSource source),example.imagetaskgang
example.imagetaskgang.PlatformStrategyConsole.getUrlIterator(InputSource source),example.imagetaskgang.PlatformStrategy.InputSource.DEFAULT
example.imagetaskgang.PlatformStrategyConsole.getUrlIterator(InputSource source),example.imagetaskgang.PlatformStrategy.InputSource.FILE
example.imagetaskgang.PlatformStrategyConsole.getUrlIterator(InputSource source),example.imagetaskgang.Options
example.imagetaskgang.PlatformStrategyConsole.getUrlIterator(InputSource source),example.imagetaskgang.PlatformStrategyConsole.mOutput
example.imagetaskgang.PlatformStrategyConsole.getUrlIterator(InputSource source),example.imagetaskgang.Options.getURLFilePathname()
example.imagetaskgang.PlatformStrategyConsole.getUrlIterator(InputSource source),example.imagetaskgang.Options.instance()
example.imagetaskgang.PlatformStrategyConsole.getUrlIterator(InputSource source),example.imagetaskgang.Options.getSeparator()
example.imagetaskgang.PlatformStrategyConsole.getDirectoryPath(),example.imagetaskgang.PlatformStrategyConsole
example.imagetaskgang.PlatformStrategyConsole.makeImage(byte[] imageData),example.imagetaskgang.PlatformStrategyConsole
example.imagetaskgang.PlatformStrategyConsole.makeImage(byte[] imageData),example.imagetaskgang.Image
example.imagetaskgang.PlatformStrategyConsole.makeImage(byte[] imageData),example.imagetaskgang
example.imagetaskgang.PlatformStrategyConsole.grayScaleFilter(ImageEntity imageEntity),example.imagetaskgang.PlatformStrategyConsole
example.imagetaskgang.PlatformStrategyConsole.grayScaleFilter(ImageEntity imageEntity),example.imagetaskgang.ImageEntity
example.imagetaskgang.PlatformStrategyConsole.grayScaleFilter(ImageEntity imageEntity),example.imagetaskgang
example.imagetaskgang.PlatformStrategyConsole.storeImage(Image imageAdapter; FileOutputStream outputFile),example.imagetaskgang.PlatformStrategyConsole
example.imagetaskgang.PlatformStrategyConsole.storeImage(Image imageAdapter; FileOutputStream outputFile),example.imagetaskgang.Image
example.imagetaskgang.PlatformStrategyConsole.storeImage(Image imageAdapter; FileOutputStream outputFile),example.imagetaskgang
example.imagetaskgang.PlatformStrategyConsole.errorLog(String javaFile; String errorMessage),example.imagetaskgang.PlatformStrategyConsole
example.imagetaskgang.PlatformStrategyConsole.errorLog(String javaFile; String errorMessage),example.imagetaskgang.PlatformStrategyConsole.mOutput
example.imagetaskgang.PlatformStrategyAndroid,example.imagetaskgang
example.imagetaskgang.PlatformStrategyAndroid,example.imagetaskgang.PlatformStrategy
example.imagetaskgang.PlatformStrategyAndroid.errorLog(String javaFile; String errorMessage),example.imagetaskgang.PlatformStrategy.errorLog(String javaFile; String errorMessage)
example.imagetaskgang.PlatformStrategyAndroid.errorLog(String javaFile; String errorMessage),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.PlatformStrategyAndroid.getDirectoryPath(),example.imagetaskgang.PlatformStrategy.getDirectoryPath()
example.imagetaskgang.PlatformStrategyAndroid.getDirectoryPath(),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.PlatformStrategyAndroid.getUrlIterator(InputSource source),example.imagetaskgang.PlatformStrategy.getUrlIterator(InputSource source)
example.imagetaskgang.PlatformStrategyAndroid.getUrlIterator(InputSource source),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.PlatformStrategyAndroid.grayScaleFilter(ImageEntity imageEntity),example.imagetaskgang.PlatformStrategy.grayScaleFilter(ImageEntity imageEntity)
example.imagetaskgang.PlatformStrategyAndroid.grayScaleFilter(ImageEntity imageEntity),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.PlatformStrategyAndroid.makeImage(byte[] imageData),example.imagetaskgang.PlatformStrategy.makeImage(byte[] imageData)
example.imagetaskgang.PlatformStrategyAndroid.makeImage(byte[] imageData),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.PlatformStrategyAndroid.storeImage(Image imageAdapter; FileOutputStream outputFile),example.imagetaskgang.PlatformStrategy.storeImage(Image image; FileOutputStream outputFile)
example.imagetaskgang.PlatformStrategyAndroid.storeImage(Image imageAdapter; FileOutputStream outputFile),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.PlatformStrategyAndroid.mOuterClass,example.imagetaskgang
example.imagetaskgang.PlatformStrategyAndroid.mOuterClass,example.imagetaskgang.MainActivity
example.imagetaskgang.PlatformStrategyAndroid.mOuterClass,example.imagetaskgang.PlatformStrategyAndroid
example.imagetaskgang.PlatformStrategyAndroid.EXTERNAL_PATH,example.imagetaskgang.PlatformStrategyAndroid
example.imagetaskgang.PlatformStrategyAndroid.PlatformStrategyAndroid(final Object output),example.imagetaskgang.PlatformStrategyAndroid
example.imagetaskgang.PlatformStrategyAndroid.PlatformStrategyAndroid(final Object output),example.imagetaskgang.PlatformStrategyAndroid.mOuterClass
example.imagetaskgang.PlatformStrategyAndroid.PlatformStrategyAndroid(final Object output),example.imagetaskgang
example.imagetaskgang.PlatformStrategyAndroid.PlatformStrategyAndroid(final Object output),example.imagetaskgang.MainActivity
example.imagetaskgang.PlatformStrategyAndroid.getUrlIterator(InputSource source),example.imagetaskgang.PlatformStrategyAndroid
example.imagetaskgang.PlatformStrategyAndroid.getUrlIterator(InputSource source),example.imagetaskgang.PlatformStrategy.InputSource
example.imagetaskgang.PlatformStrategyAndroid.getUrlIterator(InputSource source),example.imagetaskgang
example.imagetaskgang.PlatformStrategyAndroid.getUrlIterator(InputSource source),example.imagetaskgang.PlatformStrategy.InputSource.DEFAULT
example.imagetaskgang.PlatformStrategyAndroid.getUrlIterator(InputSource source),example.imagetaskgang.PlatformStrategy.InputSource.USER
example.imagetaskgang.PlatformStrategyAndroid.getUrlIterator(InputSource source),example.imagetaskgang.PlatformStrategyAndroid.mOuterClass
example.imagetaskgang.PlatformStrategyAndroid.getUrlIterator(InputSource source),example.imagetaskgang.MainActivity
example.imagetaskgang.PlatformStrategyAndroid.getUrlIterator(InputSource source),example.imagetaskgang.MainActivity.mListUrlGroups
example.imagetaskgang.PlatformStrategyAndroid.getUrlIterator(InputSource source),example.imagetaskgang.MainActivity.showToast(String msg)
example.imagetaskgang.PlatformStrategyAndroid.getDirectoryPath(),example.imagetaskgang.PlatformStrategyAndroid
example.imagetaskgang.PlatformStrategyAndroid.getDirectoryPath(),example.imagetaskgang.PlatformStrategyAndroid.EXTERNAL_PATH
example.imagetaskgang.PlatformStrategyAndroid.makeImage(byte[] imageData),example.imagetaskgang.PlatformStrategyAndroid
example.imagetaskgang.PlatformStrategyAndroid.makeImage(byte[] imageData),example.imagetaskgang.Image
example.imagetaskgang.PlatformStrategyAndroid.makeImage(byte[] imageData),example.imagetaskgang
example.imagetaskgang.PlatformStrategyAndroid.makeImage(byte[] imageData),example.imagetaskgang.BitmapImage
example.imagetaskgang.PlatformStrategyAndroid.grayScaleFilter(ImageEntity imageEntity),example.imagetaskgang.PlatformStrategyAndroid
example.imagetaskgang.PlatformStrategyAndroid.grayScaleFilter(ImageEntity imageEntity),example.imagetaskgang.ImageEntity
example.imagetaskgang.PlatformStrategyAndroid.grayScaleFilter(ImageEntity imageEntity),example.imagetaskgang
example.imagetaskgang.PlatformStrategyAndroid.grayScaleFilter(ImageEntity imageEntity),example.imagetaskgang.Image
example.imagetaskgang.PlatformStrategyAndroid.grayScaleFilter(ImageEntity imageEntity),example.imagetaskgang.BitmapImage
example.imagetaskgang.PlatformStrategyAndroid.grayScaleFilter(ImageEntity imageEntity),example.imagetaskgang.BitmapImage.mBitmap
example.imagetaskgang.PlatformStrategyAndroid.grayScaleFilter(ImageEntity imageEntity),example.imagetaskgang.ImageEntity.getImage()
example.imagetaskgang.PlatformStrategyAndroid.grayScaleFilter(ImageEntity imageEntity),example.imagetaskgang.ImageEntity.getSourceURL()
example.imagetaskgang.PlatformStrategyAndroid.storeImage(Image imageAdapter; FileOutputStream outputFile),example.imagetaskgang.PlatformStrategyAndroid
example.imagetaskgang.PlatformStrategyAndroid.storeImage(Image imageAdapter; FileOutputStream outputFile),example.imagetaskgang.Image
example.imagetaskgang.PlatformStrategyAndroid.storeImage(Image imageAdapter; FileOutputStream outputFile),example.imagetaskgang
example.imagetaskgang.PlatformStrategyAndroid.storeImage(Image imageAdapter; FileOutputStream outputFile),example.imagetaskgang.BitmapImage
example.imagetaskgang.PlatformStrategyAndroid.storeImage(Image imageAdapter; FileOutputStream outputFile),example.imagetaskgang.BitmapImage.mBitmap
example.imagetaskgang.PlatformStrategyAndroid.errorLog(String javaFile; String errorMessage),example.imagetaskgang.PlatformStrategyAndroid
example.imagetaskgang.ImageTaskGang,example.imagetaskgang
example.imagetaskgang.ImageTaskGang,example.imagetaskgang.TaskGang<java.net.URL>
example.imagetaskgang.ImageTaskGang.mUrlListIterator,example.imagetaskgang.ImageTaskGang
example.imagetaskgang.ImageTaskGang.mFilters,example.imagetaskgang
example.imagetaskgang.ImageTaskGang.mFilters,example.imagetaskgang.Filter
example.imagetaskgang.ImageTaskGang.mFilters,example.imagetaskgang.ImageTaskGang
example.imagetaskgang.ImageTaskGang.mCompletionService,example.imagetaskgang
example.imagetaskgang.ImageTaskGang.mCompletionService,example.imagetaskgang.ImageEntity
example.imagetaskgang.ImageTaskGang.mCompletionService,example.imagetaskgang.ImageTaskGang
example.imagetaskgang.ImageTaskGang.mCompletionHook,example.imagetaskgang.ImageTaskGang
example.imagetaskgang.ImageTaskGang.mIterationBarrier,example.imagetaskgang.ImageTaskGang
example.imagetaskgang.ImageTaskGang.ImageTaskGang(Filter[] filters; Iterator<List<URL>> urlListIterator; Runnable completionHook),example.imagetaskgang.ImageTaskGang
example.imagetaskgang.ImageTaskGang.ImageTaskGang(Filter[] filters; Iterator<List<URL>> urlListIterator; Runnable completionHook),example.imagetaskgang.Filter
example.imagetaskgang.ImageTaskGang.ImageTaskGang(Filter[] filters; Iterator<List<URL>> urlListIterator; Runnable completionHook),example.imagetaskgang
example.imagetaskgang.ImageTaskGang.ImageTaskGang(Filter[] filters; Iterator<List<URL>> urlListIterator; Runnable completionHook),example.imagetaskgang.ImageTaskGang.mFilters
example.imagetaskgang.ImageTaskGang.ImageTaskGang(Filter[] filters; Iterator<List<URL>> urlListIterator; Runnable completionHook),example.imagetaskgang.ImageTaskGang.mUrlListIterator
example.imagetaskgang.ImageTaskGang.ImageTaskGang(Filter[] filters; Iterator<List<URL>> urlListIterator; Runnable completionHook),example.imagetaskgang.ImageTaskGang.mCompletionHook
example.imagetaskgang.ImageTaskGang.ImageTaskGang(Filter[] filters; Iterator<List<URL>> urlListIterator; Runnable completionHook),example.imagetaskgang.TaskGang<java.net.URL>
example.imagetaskgang.ImageTaskGang.ImageTaskGang(Filter[] filters; Iterator<List<URL>> urlListIterator; Runnable completionHook),example.imagetaskgang.ImageTaskGang.mCompletionService
example.imagetaskgang.ImageTaskGang.ImageTaskGang(Filter[] filters; Iterator<List<URL>> urlListIterator; Runnable completionHook),example.imagetaskgang.ImageEntity
example.imagetaskgang.ImageTaskGang.getNextInput(),example.imagetaskgang.ImageTaskGang
example.imagetaskgang.ImageTaskGang.getNextInput(),example.imagetaskgang.ImageTaskGang.mUrlListIterator
example.imagetaskgang.ImageTaskGang.getNextInput(),example.imagetaskgang.TaskGang<java.net.URL>
example.imagetaskgang.ImageTaskGang.initiateTaskGang(int initialNumberOfURLs),example.imagetaskgang.ImageTaskGang
example.imagetaskgang.ImageTaskGang.initiateTaskGang(int initialNumberOfURLs),example.imagetaskgang.ImageTaskGang.mIterationBarrier
example.imagetaskgang.ImageTaskGang.initiateTaskGang(int initialNumberOfURLs),example.imagetaskgang.TaskGang<java.net.URL>
example.imagetaskgang.ImageTaskGang.processInput(URL urlToDownload),example.imagetaskgang.ImageTaskGang
example.imagetaskgang.ImageTaskGang.processInput(URL urlToDownload),example.imagetaskgang
example.imagetaskgang.ImageTaskGang.processInput(URL urlToDownload),example.imagetaskgang.ImageEntity
example.imagetaskgang.ImageTaskGang.processInput(URL urlToDownload),example.imagetaskgang.Filter
example.imagetaskgang.ImageTaskGang.processInput(URL urlToDownload),example.imagetaskgang.ImageTaskGang.mFilters
example.imagetaskgang.ImageTaskGang.processInput(URL urlToDownload),example.imagetaskgang.ImageTaskGang.mCompletionService
example.imagetaskgang.ImageTaskGang.processInput(URL urlToDownload),example.imagetaskgang.OutputFilterDecorator
example.imagetaskgang.ImageTaskGang.processInput(URL urlToDownload),example.imagetaskgang.ImageTaskGang.makeImageEntity(URL urlToDownload)
example.imagetaskgang.ImageTaskGang.taskDone(int index),example.imagetaskgang.ImageTaskGang
example.imagetaskgang.ImageTaskGang.taskDone(int index),example.imagetaskgang.ImageTaskGang.mIterationBarrier
example.imagetaskgang.ImageTaskGang.awaitTasksDone(),example.imagetaskgang.ImageTaskGang
example.imagetaskgang.ImageTaskGang.awaitTasksDone(),example.imagetaskgang.TaskGang<java.net.URL>
example.imagetaskgang.ImageTaskGang.awaitTasksDone(),example.imagetaskgang.ImageTaskGang.mIterationBarrier
example.imagetaskgang.ImageTaskGang.awaitTasksDone(),example.imagetaskgang.ImageTaskGang.mFilters
example.imagetaskgang.ImageTaskGang.awaitTasksDone(),example.imagetaskgang.ImageTaskGang.mCompletionHook
example.imagetaskgang.ImageTaskGang.awaitTasksDone(),example.imagetaskgang.ImageTaskGang.getNextInput()
example.imagetaskgang.ImageTaskGang.awaitTasksDone(),example.imagetaskgang.ImageTaskGang.initiateTaskGang(int initialNumberOfURLs)
example.imagetaskgang.ImageTaskGang.awaitTasksDone(),example.imagetaskgang.ImageTaskGang.concurrentlyProcessFilteredResults(int resultsCount)
example.imagetaskgang.ImageTaskGang.concurrentlyProcessFilteredResults(int resultsCount),example.imagetaskgang.ImageTaskGang
example.imagetaskgang.ImageTaskGang.concurrentlyProcessFilteredResults(int resultsCount),example.imagetaskgang
example.imagetaskgang.ImageTaskGang.concurrentlyProcessFilteredResults(int resultsCount),example.imagetaskgang.ImageEntity
example.imagetaskgang.ImageTaskGang.concurrentlyProcessFilteredResults(int resultsCount),example.imagetaskgang.ImageTaskGang.mCompletionService
example.imagetaskgang.ImageTaskGang.concurrentlyProcessFilteredResults(int resultsCount),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.ImageTaskGang.concurrentlyProcessFilteredResults(int resultsCount),example.imagetaskgang.PlatformStrategy.errorLog(String javaFile; String errorMessage)
example.imagetaskgang.ImageTaskGang.concurrentlyProcessFilteredResults(int resultsCount),example.imagetaskgang.PlatformStrategy.instance()
example.imagetaskgang.ImageTaskGang.concurrentlyProcessFilteredResults(int resultsCount),example.imagetaskgang.ImageEntity.getSourceURL()
example.imagetaskgang.ImageTaskGang.concurrentlyProcessFilteredResults(int resultsCount),example.imagetaskgang.ImageEntity.getSucceeded()
example.imagetaskgang.ImageTaskGang.makeImageEntity(URL urlToDownload),example.imagetaskgang.ImageTaskGang
example.imagetaskgang.ImageTaskGang.makeImageEntity(URL urlToDownload),example.imagetaskgang.ImageEntity
example.imagetaskgang.ImageTaskGang.makeImageEntity(URL urlToDownload),example.imagetaskgang
example.imagetaskgang.ImageTaskGang.makeImageEntity(URL urlToDownload),example.imagetaskgang.ImageTaskGang.downloadContent(URL url)
example.imagetaskgang.ImageTaskGang.downloadContent(URL url),example.imagetaskgang.ImageTaskGang
example.imagetaskgang.BufferedImage,example.imagetaskgang.Image
example.imagetaskgang.BufferedImage,example.imagetaskgang
example.imagetaskgang.BufferedImage.BufferedImage(byte[] imageData),example.imagetaskgang.BufferedImage
example.imagetaskgang.BufferedImage.BufferedImage(Object bufferedImage),example.imagetaskgang.BufferedImage
example.imagetaskgang.GrayScaleFilter,example.imagetaskgang
example.imagetaskgang.GrayScaleFilter,example.imagetaskgang.Filter
example.imagetaskgang.GrayScaleFilter.GrayScaleFilter(),example.imagetaskgang.Filter.Filter()
example.imagetaskgang.GrayScaleFilter.GrayScaleFilter(),example.imagetaskgang.Filter
example.imagetaskgang.GrayScaleFilter.GrayScaleFilter(String name),example.imagetaskgang.Filter.Filter(String filterName)
example.imagetaskgang.GrayScaleFilter.GrayScaleFilter(String name),example.imagetaskgang.Filter
example.imagetaskgang.GrayScaleFilter.applyFilter(ImageEntity imageEntity),example.imagetaskgang.Filter.applyFilter(ImageEntity imageEntity)
example.imagetaskgang.GrayScaleFilter.applyFilter(ImageEntity imageEntity),example.imagetaskgang.Filter
example.imagetaskgang.GrayScaleFilter.GrayScaleFilter(),example.imagetaskgang.GrayScaleFilter
example.imagetaskgang.GrayScaleFilter.GrayScaleFilter(String name),example.imagetaskgang.GrayScaleFilter
example.imagetaskgang.GrayScaleFilter.applyFilter(ImageEntity imageEntity),example.imagetaskgang.GrayScaleFilter
example.imagetaskgang.GrayScaleFilter.applyFilter(ImageEntity imageEntity),example.imagetaskgang.ImageEntity
example.imagetaskgang.GrayScaleFilter.applyFilter(ImageEntity imageEntity),example.imagetaskgang
example.imagetaskgang.GrayScaleFilter.applyFilter(ImageEntity imageEntity),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.GrayScaleFilter.applyFilter(ImageEntity imageEntity),example.imagetaskgang.PlatformStrategy.grayScaleFilter(ImageEntity imageEntity)
example.imagetaskgang.GrayScaleFilter.applyFilter(ImageEntity imageEntity),example.imagetaskgang.PlatformStrategy.instance()
example.imagetaskgang.MainConsole,example.imagetaskgang
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.MainConsole
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.Filter
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.NullFilter
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.GrayScaleFilter
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.PlatformStrategyFactory
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.Options
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.ImageTaskGang
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.PlatformStrategy.instance(PlatformStrategy platform)
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.PlatformStrategyFactory.makePlatformStrategy()
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.PlatformStrategy.errorLog(String javaFile; String errorMessage)
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.PlatformStrategy.instance()
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.Options.parseArgs(String argv[])
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.Options.instance()
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.PlatformStrategy.getUrlIterator(InputSource source)
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.PlatformStrategy.getInputSource(String inputSource)
example.imagetaskgang.MainConsole.main(String[] args),example.imagetaskgang.Options.getInputSource()
example.imagetaskgang.PlatformStrategyFactory,example.imagetaskgang
example.imagetaskgang.PlatformStrategyFactory.PlatformType,example.imagetaskgang
example.imagetaskgang.PlatformStrategyFactory.PlatformType.ANDROID,example.imagetaskgang.PlatformStrategyFactory.PlatformType
example.imagetaskgang.PlatformStrategyFactory.PlatformType.PLAIN_JAVA,example.imagetaskgang.PlatformStrategyFactory.PlatformType
example.imagetaskgang.PlatformStrategyFactory.mPlatformType,example.imagetaskgang
example.imagetaskgang.PlatformStrategyFactory.mPlatformType,example.imagetaskgang.PlatformStrategyFactory.PlatformType
example.imagetaskgang.PlatformStrategyFactory.mPlatformType,example.imagetaskgang.PlatformStrategyFactory
example.imagetaskgang.PlatformStrategyFactory.IPlatformStrategyFactoryCommand,example.imagetaskgang
example.imagetaskgang.PlatformStrategyFactory.IPlatformStrategyFactoryCommand.execute(),example.imagetaskgang.PlatformStrategyFactory.IPlatformStrategyFactoryCommand
example.imagetaskgang.PlatformStrategyFactory.IPlatformStrategyFactoryCommand.execute(),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.PlatformStrategyFactory.IPlatformStrategyFactoryCommand.execute(),example.imagetaskgang
example.imagetaskgang.PlatformStrategyFactory.mPlatformStrategyMap,example.imagetaskgang
example.imagetaskgang.PlatformStrategyFactory.mPlatformStrategyMap,example.imagetaskgang.PlatformStrategyFactory.PlatformType
example.imagetaskgang.PlatformStrategyFactory.mPlatformStrategyMap,example.imagetaskgang.PlatformStrategyFactory.IPlatformStrategyFactoryCommand
example.imagetaskgang.PlatformStrategyFactory.mPlatformStrategyMap,example.imagetaskgang.PlatformStrategyFactory
example.imagetaskgang.PlatformStrategyFactory.PlatformStrategyFactory(final Object output),example.imagetaskgang.PlatformStrategyFactory
example.imagetaskgang.PlatformStrategyFactory.PlatformStrategyFactory(final Object output),example.imagetaskgang.PlatformStrategyFactory.PlatformType
example.imagetaskgang.PlatformStrategyFactory.PlatformStrategyFactory(final Object output),example.imagetaskgang.PlatformStrategyFactory.mPlatformType
example.imagetaskgang.PlatformStrategyFactory.PlatformStrategyFactory(final Object output),example.imagetaskgang
example.imagetaskgang.PlatformStrategyFactory.PlatformStrategyFactory(final Object output),example.imagetaskgang.PlatformStrategyFactory.PlatformType.ANDROID
example.imagetaskgang.PlatformStrategyFactory.PlatformStrategyFactory(final Object output),example.imagetaskgang.PlatformStrategyFactory.mPlatformStrategyMap
example.imagetaskgang.PlatformStrategyFactory.PlatformStrategyFactory(final Object output),example.imagetaskgang.PlatformStrategyFactory.IPlatformStrategyFactoryCommand
example.imagetaskgang.PlatformStrategyFactory.PlatformStrategyFactory(final Object output),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.PlatformStrategyFactory.PlatformStrategyFactory(final Object output),example.imagetaskgang.PlatformStrategyAndroid
example.imagetaskgang.PlatformStrategyFactory.PlatformStrategyFactory(final Object output),example.imagetaskgang.PlatformStrategyFactory.PlatformType.PLAIN_JAVA
example.imagetaskgang.PlatformStrategyFactory.PlatformStrategyFactory(final Object output),example.imagetaskgang.PlatformStrategyConsole
example.imagetaskgang.PlatformStrategyFactory.makePlatformStrategy(),example.imagetaskgang.PlatformStrategyFactory
example.imagetaskgang.PlatformStrategyFactory.makePlatformStrategy(),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.PlatformStrategyFactory.makePlatformStrategy(),example.imagetaskgang
example.imagetaskgang.PlatformStrategyFactory.makePlatformStrategy(),example.imagetaskgang.PlatformStrategyFactory.mPlatformStrategyMap
example.imagetaskgang.PlatformStrategyFactory.makePlatformStrategy(),example.imagetaskgang.PlatformStrategyFactory.PlatformType
example.imagetaskgang.PlatformStrategyFactory.makePlatformStrategy(),example.imagetaskgang.PlatformStrategyFactory.mPlatformType
example.imagetaskgang.PlatformStrategyFactory.makePlatformStrategy(),example.imagetaskgang.PlatformStrategyFactory.IPlatformStrategyFactoryCommand
example.imagetaskgang.PlatformStrategyFactory.makePlatformStrategy(),example.imagetaskgang.PlatformStrategyFactory.IPlatformStrategyFactoryCommand.execute()
example.imagetaskgang.Filter,example.imagetaskgang
example.imagetaskgang.Filter.mName,example.imagetaskgang.Filter
example.imagetaskgang.Filter.Filter(),example.imagetaskgang.Filter
example.imagetaskgang.Filter.Filter(),example.imagetaskgang.Filter.mName
example.imagetaskgang.Filter.Filter(String filterName),example.imagetaskgang.Filter
example.imagetaskgang.Filter.Filter(String filterName),example.imagetaskgang.Filter.mName
example.imagetaskgang.Filter.applyFilter(ImageEntity imageEntity),example.imagetaskgang.Filter
example.imagetaskgang.Filter.applyFilter(ImageEntity imageEntity),example.imagetaskgang.ImageEntity
example.imagetaskgang.Filter.applyFilter(ImageEntity imageEntity),example.imagetaskgang
example.imagetaskgang.Filter.filter(ImageEntity imageEntity),example.imagetaskgang.Filter
example.imagetaskgang.Filter.filter(ImageEntity imageEntity),example.imagetaskgang.ImageEntity
example.imagetaskgang.Filter.filter(ImageEntity imageEntity),example.imagetaskgang
example.imagetaskgang.Filter.filter(ImageEntity imageEntity),example.imagetaskgang.Filter.applyFilter(ImageEntity imageEntity)
example.imagetaskgang.Filter.filter(ImageEntity imageEntity),example.imagetaskgang.ImageEntity.setFilterName(Filter filter)
example.imagetaskgang.Filter.setName(String filterName),example.imagetaskgang.Filter
example.imagetaskgang.Filter.setName(String filterName),example.imagetaskgang.Filter.mName
example.imagetaskgang.Filter.getName(),example.imagetaskgang.Filter
example.imagetaskgang.Filter.getName(),example.imagetaskgang.Filter.mName
example.imagetaskgang.MainActivity,example.imagetaskgang
example.imagetaskgang.MainActivity.mListUrlGroups,example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.mRunButton,example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.mFilters,example.imagetaskgang.Filter
example.imagetaskgang.MainActivity.mFilters,example.imagetaskgang
example.imagetaskgang.MainActivity.mFilters,example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.mCompletionHook,example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.MainActivity
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.R
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.R.layout
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.R.layout.activity_main
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.MainActivity.mListUrlGroups
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.R.id
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.R.id.listOfURLLists
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.MainActivity.mRunButton
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.R.id.runWithUserURLs
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.PlatformStrategy
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.PlatformStrategyFactory
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.Options
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.PlatformStrategy.instance(PlatformStrategy platform)
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.PlatformStrategyFactory.makePlatformStrategy()
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.Options.parseArgs(String argv[])
example.imagetaskgang.MainActivity.onCreate(Bundle savedInstanceState),example.imagetaskgang.Options.instance()
