Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences,User_comment,Member_modifier,Method_Signature,Earliest_bound,Latest_bound,CodeAnnotation,LOC,FWBelongLevel,NeedsLocalConstructor
com.example.expressiontree.InOrderInitializedState.print(TreeOps context; String format),4,Method,com.example.expressiontree,InOrderInitializedState,print(TreeOps context; String format),PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.InOrderInitializedState.print(TreeOps context; String format); BttF says it's a child of com.example.expressiontree.InOrderInitializedState THEN it also is fprivate of PLUGIN   ,,,print(TreeOps; String),PLUGIN,PLUGIN,null,7,2,false
com.example.expressiontree.TreeOps,2,Class,com.example.expressiontree,TreeOps,,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,com.example.expressiontree.TreeOps; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   com.example.expressiontree.TreeOps; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   com.example.expressiontree.TreeOps; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   com.example.expressiontree.TreeOps; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   ,,public ,,FRAMEWORK,PLUGIN,null,137,3,false
com.example.expressiontree.State,2,Class,com.example.expressiontree,State,,FRAMEWORK,FALSE,FALSE,,FALSE,FALSE,com.example.expressiontree.State; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   com.example.expressiontree.State; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   com.example.expressiontree.State; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   com.example.expressiontree.State; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   ,,public ,,FRAMEWORK,FRAMEWORK,null,118,3,false
com.example.expressiontree.State.printTree(ExpressionTree tree; String traversalOrder),4,Method,com.example.expressiontree,State,printTree(ExpressionTree tree; String traversalOrder),PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,static ,printTree(ExpressionTree; String),FRAMEWORK,PLUGIN,null,31,2,false
com.example.expressiontree.TreeOps.tree(),4,Method,com.example.expressiontree,TreeOps,tree(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,,tree(),FRAMEWORK,PLUGIN,null,7,1,false
com.example.expressiontree.InOrderInitializedState.evaluate(TreeOps context; String format),4,Method,com.example.expressiontree,InOrderInitializedState,evaluate(TreeOps context; String format),PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.InOrderInitializedState.evaluate(TreeOps context; String format); BttF says it's a child of com.example.expressiontree.InOrderInitializedState THEN it also is fprivate of PLUGIN   ,,,evaluate(TreeOps; String),PLUGIN,PLUGIN,null,7,2,false
com.example.expressiontree.State.evaluateTree(ExpressionTree tree; String traversalOrder),4,Method,com.example.expressiontree,State,evaluateTree(ExpressionTree tree; String traversalOrder),PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,static ,evaluateTree(ExpressionTree; String),FRAMEWORK,PLUGIN,null,38,2,false
com.example.expressiontree.SetCommand,2,Class,com.example.expressiontree,SetCommand,,FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.SetCommand belongs to FRAMEWORK because it's the only feature in bounds.   ,,public ,,FRAMEWORK,FRAMEWORK,null,83,1,false
com.example.expressiontree.UserCommand,2,Class,com.example.expressiontree,UserCommand,,FRAMEWORK,FALSE,FALSE,,FALSE,FALSE,com.example.expressiontree.UserCommand; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   com.example.expressiontree.UserCommand; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   ,,public abstract ,,FRAMEWORK,PLUGIN,null,21,1,false
com.example.expressiontree.SetCommand.execute(),4,Method,com.example.expressiontree,SetCommand,execute(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,execute(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.UserCommand.execute(),4,Method,com.example.expressiontree,UserCommand,execute(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,abstract ,execute(),FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.SetCommand.printValidCommands(boolean verboseField),4,Method,com.example.expressiontree,SetCommand,printValidCommands(boolean verboseField),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,printValidCommands(boolean),FRAMEWORK,PLUGIN,null,56,1,false
com.example.expressiontree.UserCommand.printValidCommands(boolean verboseField),4,Method,com.example.expressiontree,UserCommand,printValidCommands(boolean verboseField),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,abstract ,printValidCommands(boolean),FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.SetCommand.keyValuePair,3,Field,com.example.expressiontree,SetCommand,keyValuePair,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,private ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.SetCommand.SetCommand(TreeOps context; String keyValuePair),5,Constructor,com.example.expressiontree,SetCommand,SetCommand(TreeOps context; String keyValuePair),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,,SetCommand(TreeOps; String),FRAMEWORK,PLUGIN,null,9,1,false
com.example.expressiontree.UserCommand.treeOps,3,Field,com.example.expressiontree,UserCommand,treeOps,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,protected ,,FRAMEWORK,PLUGIN,null,5,1,false
com.example.expressiontree.TreeOps.set(String keyValuePair),4,Method,com.example.expressiontree,TreeOps,set(String keyValuePair),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,set(String),FRAMEWORK,PLUGIN,null,27,1,false
com.example.expressiontree.TreeOps.formatted(),4,Method,com.example.expressiontree,TreeOps,formatted(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public final ,formatted(),FRAMEWORK,PLUGIN,null,7,1,false
com.example.expressiontree.CompositeBinaryNode,2,Class,com.example.expressiontree,CompositeBinaryNode,,FRAMEWORK,FALSE,FALSE,,FALSE,FALSE,com.example.expressiontree.CompositeBinaryNode; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   com.example.expressiontree.CompositeBinaryNode; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   com.example.expressiontree.CompositeBinaryNode; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   ,,public ,,FRAMEWORK,FRAMEWORK,null,27,1,false
com.example.expressiontree.CompositeUnaryNode,2,Class,com.example.expressiontree,CompositeUnaryNode,,FRAMEWORK,FALSE,FALSE,,FALSE,FALSE,com.example.expressiontree.CompositeUnaryNode; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   com.example.expressiontree.CompositeUnaryNode; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   com.example.expressiontree.CompositeUnaryNode; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   ,,public ,,FRAMEWORK,FRAMEWORK,null,24,1,false
com.example.expressiontree.CompositeBinaryNode.CompositeBinaryNode(),5,Constructor,com.example.expressiontree,CompositeBinaryNode,CompositeBinaryNode(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,CompositeBinaryNode(),FRAMEWORK,PLUGIN,null,3,1,false
com.example.expressiontree.CompositeUnaryNode.CompositeUnaryNode(),5,Constructor,com.example.expressiontree,CompositeUnaryNode,CompositeUnaryNode(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,com.example.expressiontree.CompositeUnaryNode.CompositeUnaryNode(); BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   ,,public ,CompositeUnaryNode(),FRAMEWORK,FRAMEWORK,null,1,1,false
com.example.expressiontree.CompositeBinaryNode.left,3,Field,com.example.expressiontree,CompositeBinaryNode,left,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,com.example.expressiontree.CompositeBinaryNode.left; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   com.example.expressiontree.CompositeBinaryNode.left; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   ,,private ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.CompositeBinaryNode.CompositeBinaryNode(ComponentNode left; ComponentNode right),5,Constructor,com.example.expressiontree,CompositeBinaryNode,CompositeBinaryNode(ComponentNode left; ComponentNode right),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,CompositeBinaryNode(ComponentNode; ComponentNode),FRAMEWORK,PLUGIN,null,6,1,false
com.example.expressiontree.CompositeBinaryNode.left(),4,Method,com.example.expressiontree,CompositeBinaryNode,left(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,left(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.PreOrderIterator,2,Class,com.example.expressiontree,PreOrderIterator,,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,55,1,false
com.example.expressiontree.PreOrderIterator.stack,3,Field,com.example.expressiontree,PreOrderIterator,stack,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,private ,,FRAMEWORK,PLUGIN,null,3,1,false
com.example.expressiontree.PreOrderIterator.PreOrderIterator(ExpressionTree tree),5,Constructor,com.example.expressiontree,PreOrderIterator,PreOrderIterator(ExpressionTree tree),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,PreOrderIterator(ExpressionTree),FRAMEWORK,PLUGIN,null,5,1,false
com.example.expressiontree.PreOrderIterator.next(),4,Method,com.example.expressiontree,PreOrderIterator,next(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,next(),FRAMEWORK,PLUGIN,null,26,1,false
com.example.expressiontree.PreOrderIterator.hasNext(),4,Method,com.example.expressiontree,PreOrderIterator,hasNext(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,hasNext(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.PreOrderIterator.remove(),4,Method,com.example.expressiontree,PreOrderIterator,remove(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,remove(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.CompositeMultiplyNode,2,Class,com.example.expressiontree,CompositeMultiplyNode,,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,27,1,false
com.example.expressiontree.CompositeMultiplyNode.CompositeMultiplyNode(ComponentNode left; ComponentNode right),5,Constructor,com.example.expressiontree,CompositeMultiplyNode,CompositeMultiplyNode(ComponentNode left; ComponentNode right),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,CompositeMultiplyNode(ComponentNode; ComponentNode),FRAMEWORK,PLUGIN,null,5,1,false
com.example.expressiontree.CompositeMultiplyNode.item(),4,Method,com.example.expressiontree,CompositeMultiplyNode,item(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,item(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.CompositeMultiplyNode.accept(Visitor visitor),4,Method,com.example.expressiontree,CompositeMultiplyNode,accept(Visitor visitor),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,accept(Visitor),FRAMEWORK,PLUGIN,null,7,1,false
com.example.expressiontree.Visitor.visit(CompositeMultiplyNode node),4,Method,com.example.expressiontree,Visitor,visit(CompositeMultiplyNode node),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public abstract ,visit(CompositeMultiplyNode),FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.IteratorFactory,2,Class,com.example.expressiontree,IteratorFactory,,FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.IteratorFactory belongs to FRAMEWORK because it's the only feature in bounds.   com.example.expressiontree.IteratorFactory; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   ,,public ,,FRAMEWORK,FRAMEWORK,null,97,1,false
com.example.expressiontree.IteratorFactory.traversalMap,3,Field,com.example.expressiontree,IteratorFactory,traversalMap,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,private ,,FRAMEWORK,PLUGIN,null,7,1,false
com.example.expressiontree.IIteratorFactoryCommand,2,Class,com.example.expressiontree,IIteratorFactoryCommand,,FRAMEWORK,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.IIteratorFactoryCommand belongs to FRAMEWORK because it's the only feature in bounds.   ,,public ,,FRAMEWORK,FRAMEWORK,null,0,1,false
com.example.expressiontree.IteratorFactory.IteratorFactory(),5,Constructor,com.example.expressiontree,IteratorFactory,IteratorFactory(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,IteratorFactory(),FRAMEWORK,PLUGIN,null,48,1,false
com.example.expressiontree.InOrderIterator,2,Class,com.example.expressiontree,InOrderIterator,,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,60,1,false
com.example.expressiontree.PostOrderIterator,2,Class,com.example.expressiontree,PostOrderIterator,,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,100,1,false
com.example.expressiontree.IteratorFactory.makeIterator(ExpressionTree tree; String traversalOrderRequest),4,Method,com.example.expressiontree,IteratorFactory,makeIterator(ExpressionTree tree; String traversalOrderRequest),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,com.example.expressiontree.IteratorFactory.makeIterator(ExpressionTree tree; String traversalOrderRequest); BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   ,,public ,makeIterator(ExpressionTree; String),FRAMEWORK,FRAMEWORK,null,29,1,false
com.example.expressiontree.IIteratorFactoryCommand.execute(ExpressionTree tree),4,Method,com.example.expressiontree,IIteratorFactoryCommand,execute(ExpressionTree tree),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public abstract ,execute(ExpressionTree),FRAMEWORK,PLUGIN,null,1,1,false
com.example.expressiontree.UnaryOperator,2,Class,com.example.expressiontree,UnaryOperator,,FRAMEWORK,FALSE,TRUE,,FALSE,FALSE,com.example.expressiontree.UnaryOperator belongs to FRAMEWORK because it's the only feature in bounds.   com.example.expressiontree.UnaryOperator; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   com.example.expressiontree.UnaryOperator; BttF says a method of a non-terminal class references it; this method cannot be hook;   THEN it also has to belong to FRAMEWORK   ,,public abstract ,,FRAMEWORK,FRAMEWORK,null,0,1,false
com.example.expressiontree.UnaryOperator.build(),4,Method,com.example.expressiontree,UnaryOperator,build(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,abstract ,build(),FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.UnaryOperator.UnaryOperator(Symbol right; int precedence),5,Constructor,com.example.expressiontree,UnaryOperator,UnaryOperator(Symbol right; int precedence),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,,UnaryOperator(Symbol; int),FRAMEWORK,PLUGIN,null,5,1,false
com.example.expressiontree.IVisitorFactoryCommand,2,Class,com.example.expressiontree,IVisitorFactoryCommand,,PLUGIN,TRUE,FALSE,,TRUE,FALSE,,,,,FRAMEWORK,PLUGIN,null,0,2,false
com.example.expressiontree.IVisitorFactoryCommand.execute(),4,Method,com.example.expressiontree,IVisitorFactoryCommand,execute(),PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.IVisitorFactoryCommand.execute(); BttF says it's a child of com.example.expressiontree.IVisitorFactoryCommand THEN it also is fprivate of PLUGIN   ,,public abstract ,execute(),PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.PostOrderIterator.stack,3,Field,com.example.expressiontree,PostOrderIterator,stack,FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,private ,,FRAMEWORK,PLUGIN,null,2,1,false
com.example.expressiontree.PostOrderIterator.PostOrderIterator(ExpressionTree tree),5,Constructor,com.example.expressiontree,PostOrderIterator,PostOrderIterator(ExpressionTree tree),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,PostOrderIterator(ExpressionTree),FRAMEWORK,PLUGIN,null,35,1,false
com.example.expressiontree.PostOrderIterator.next(),4,Method,com.example.expressiontree,PostOrderIterator,next(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,next(),FRAMEWORK,PLUGIN,null,42,1,false
com.example.expressiontree.ExpressionTree.getRoot(),4,Method,com.example.expressiontree,ExpressionTree,getRoot(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,getRoot(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.PostOrderIterator.hasNext(),4,Method,com.example.expressiontree,PostOrderIterator,hasNext(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,hasNext(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.PostOrderIterator.remove(),4,Method,com.example.expressiontree,PostOrderIterator,remove(),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public ,remove(),FRAMEWORK,PLUGIN,null,4,1,false
com.example.expressiontree.CalculatorGUISuccinct,2,Class,com.example.expressiontree,CalculatorGUISuccinct,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,157,2,false
com.example.expressiontree.CalculatorGUISuccinct.textview,3,Field,com.example.expressiontree,CalculatorGUISuccinct,textview,PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.CalculatorGUISuccinct.textview belongs to PLUGIN because it's the only feature in bounds.   ,,private static ,,PLUGIN,PLUGIN,null,5,2,false
com.example.expressiontree.CalculatorGUISuccinct.edittext,3,Field,com.example.expressiontree,CalculatorGUISuccinct,edittext,PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.CalculatorGUISuccinct.edittext belongs to PLUGIN because it's the only feature in bounds.   ,,private static ,,PLUGIN,PLUGIN,null,4,2,false
com.example.expressiontree.CalculatorGUISuccinct.b,3,Field,com.example.expressiontree,CalculatorGUISuccinct,b,PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.CalculatorGUISuccinct.b belongs to PLUGIN because it's the only feature in bounds.   ,,private static ,,PLUGIN,PLUGIN,null,4,2,false
com.example.expressiontree.CalculatorGUISuccinct.h,3,Field,com.example.expressiontree,CalculatorGUISuccinct,h,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,private static ,,PLUGIN,PLUGIN,null,4,2,false
com.example.expressiontree.InputHandler,2,Class,com.example.expressiontree,InputHandler,,PLUGIN,FALSE,FALSE,,FALSE,FALSE,,,public abstract ,,FRAMEWORK,PLUGIN,null,113,2,false
com.example.expressiontree.CalculatorGUISuccinct.onCreate(Bundle savedInstanceState),4,Method,com.example.expressiontree,CalculatorGUISuccinct,onCreate(Bundle savedInstanceState),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.CalculatorGUISuccinct.onCreate(Bundle savedInstanceState); BttF says since it calls fprivate com.example.expressiontree.Options THEN it also belongs to PLUGIN   ,,protected ,onCreate(Bundle),PLUGIN,PLUGIN,null,38,2,false
com.example.expressiontree.R,2,Class,com.example.expressiontree,R,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public final ,,FRAMEWORK,PLUGIN,null,118,2,false
com.example.expressiontree.R.layout,2,Class,com.example.expressiontree.R,layout,,PLUGIN,TRUE,FALSE,,TRUE,FALSE,,,public final static ,,FRAMEWORK,PLUGIN,null,4,2,false
com.example.expressiontree.R.layout.succinct_activity_main,3,Field,com.example.expressiontree.R,layout,succinct_activity_main,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.layout.succinct_activity_main; BttF says it's a child of com.example.expressiontree.R.layout THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id,2,Class,com.example.expressiontree.R,id,,PLUGIN,TRUE,FALSE,,TRUE,FALSE,,,public final static ,,FRAMEWORK,PLUGIN,null,58,2,false
com.example.expressiontree.R.id.tv,3,Field,com.example.expressiontree.R,id,tv,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.tv; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.et,3,Field,com.example.expressiontree.R,id,et,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.et; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.PlatformFactory,2,Class,com.example.expressiontree,PlatformFactory,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,76,2,false
com.example.expressiontree.Platform.instance(Platform platform),4,Method,com.example.expressiontree,Platform,instance(Platform platform),FRAMEWORK,FALSE,FALSE,,TRUE,FALSE,,,public static ,instance(Platform),FRAMEWORK,PLUGIN,null,7,1,false
com.example.expressiontree.PlatformFactory.makePlatform(),4,Method,com.example.expressiontree,PlatformFactory,makePlatform(),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.PlatformFactory.makePlatform(); BttF says since it calls fprivate com.example.expressiontree.IPlatformFactoryCommand.execute() THEN it also belongs to PLUGIN   ,,public ,makePlatform(),PLUGIN,PLUGIN,null,9,2,false
com.example.expressiontree.CalculatorGUISuccinct.onCreateOptionsMenu(Menu menu),4,Method,com.example.expressiontree,CalculatorGUISuccinct,onCreateOptionsMenu(Menu menu),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.CalculatorGUISuccinct.onCreateOptionsMenu(Menu menu); BttF says since it calls fprivate com.example.expressiontree.R.menu.main THEN it also belongs to PLUGIN   ,,public ,onCreateOptionsMenu(Menu),PLUGIN,PLUGIN,null,9,2,false
com.example.expressiontree.R.menu,2,Class,com.example.expressiontree.R,menu,,PLUGIN,TRUE,FALSE,,TRUE,FALSE,,,public final static ,,FRAMEWORK,PLUGIN,null,3,2,false
com.example.expressiontree.R.menu.main,3,Field,com.example.expressiontree.R,menu,main,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.menu.main; BttF says it's a child of com.example.expressiontree.R.menu THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.CalculatorGUISuccinct.onOptionsItemSelected(MenuItem item),4,Method,com.example.expressiontree,CalculatorGUISuccinct,onOptionsItemSelected(MenuItem item),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.CalculatorGUISuccinct.onOptionsItemSelected(MenuItem item); BttF says since it calls fprivate com.example.expressiontree.R.id.Succinct THEN it also belongs to PLUGIN   ,,public ,onOptionsItemSelected(MenuItem),PLUGIN,PLUGIN,null,33,2,false
com.example.expressiontree.R.id.Succinct,3,Field,com.example.expressiontree.R,id,Succinct,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.Succinct; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.R.id.Verbose,3,Field,com.example.expressiontree.R,id,Verbose,PLUGIN,TRUE,TRUE,,TRUE,FALSE,com.example.expressiontree.R.id.Verbose; BttF says it's a child of com.example.expressiontree.R.id THEN it also is fprivate of PLUGIN   ,,public final static ,,PLUGIN,PLUGIN,null,1,2,false
com.example.expressiontree.CalculatorGUIVerbose,2,Class,com.example.expressiontree,CalculatorGUIVerbose,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,331,2,false
com.example.expressiontree.CalculatorGUISuccinct.enterButtonClicked(View view),4,Method,com.example.expressiontree,CalculatorGUISuccinct,enterButtonClicked(View view),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.CalculatorGUISuccinct.enterButtonClicked(View view) belongs to PLUGIN because it's the only feature in bounds.   ,,public ,enterButtonClicked(View),PLUGIN,PLUGIN,null,15,2,false
com.example.expressiontree.InputDispatcher,2,Class,com.example.expressiontree,InputDispatcher,,PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public ,,FRAMEWORK,PLUGIN,null,91,2,false
com.example.expressiontree.InputDispatcher.makeHandler(boolean verbose; Object input; Object output; Object activity),4,Method,com.example.expressiontree,InputDispatcher,makeHandler(boolean verbose; Object input; Object output; Object activity),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.InputDispatcher.makeHandler(boolean verbose; Object input; Object output; Object activity); BttF says since it calls fprivate com.example.expressiontree.InputDispatcher.inputHandler THEN it also belongs to PLUGIN   ,,public ,makeHandler(boolean; Object; Object; Object),PLUGIN,PLUGIN,null,16,2,false
com.example.expressiontree.InputDispatcher.instance(),4,Method,com.example.expressiontree,InputDispatcher,instance(),PLUGIN,FALSE,FALSE,,TRUE,FALSE,,,public static ,instance(),PLUGIN,PLUGIN,null,7,2,false
com.example.expressiontree.InputDispatcher.dispatchOneInput(),4,Method,com.example.expressiontree,InputDispatcher,dispatchOneInput(),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.InputDispatcher.dispatchOneInput(); BttF says since it calls fprivate com.example.expressiontree.InputDispatcher.inputHandler THEN it also belongs to PLUGIN   ,,public ,dispatchOneInput(),PLUGIN,PLUGIN,null,7,2,false
com.example.expressiontree.CalculatorGUISuccinct.characterButtonClicked(View view),4,Method,com.example.expressiontree,CalculatorGUISuccinct,characterButtonClicked(View view),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.CalculatorGUISuccinct.characterButtonClicked(View view) belongs to PLUGIN because it's the only feature in bounds.   ,,public ,characterButtonClicked(View),PLUGIN,PLUGIN,null,5,2,false
com.example.expressiontree.CalculatorGUISuccinct.clrButtonClicked(View view),4,Method,com.example.expressiontree,CalculatorGUISuccinct,clrButtonClicked(View view),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.CalculatorGUISuccinct.clrButtonClicked(View view) belongs to PLUGIN because it's the only feature in bounds.   ,,public ,clrButtonClicked(View),PLUGIN,PLUGIN,null,4,2,false
com.example.expressiontree.CalculatorGUISuccinct.ansButtonClicked(View view),4,Method,com.example.expressiontree,CalculatorGUISuccinct,ansButtonClicked(View view),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.CalculatorGUISuccinct.ansButtonClicked(View view) belongs to PLUGIN because it's the only feature in bounds.   ,,public ,ansButtonClicked(View),PLUGIN,PLUGIN,null,8,2,false
com.example.expressiontree.CalculatorGUISuccinct.backButtonClicked(View view),4,Method,com.example.expressiontree,CalculatorGUISuccinct,backButtonClicked(View view),PLUGIN,FALSE,TRUE,,TRUE,FALSE,com.example.expressiontree.CalculatorGUISuccinct.backButtonClicked(View view) belongs to PLUGIN because it's the only feature in bounds.   ,,public ,backButtonClicked(View),PLUGIN,PLUGIN,null,9,2,false
